ID,sex,race,educ,yob,hhincome2021,parent_edu
2862,male,nonblacknonhispanic,GED,1981,255000,HS
2864,female,nonblacknonhispanic,None,1982,600,Some college
2865,female,nonblacknonhispanic,HS,1984,19371,HS
2866,male,nonblacknonhispanic,HS,1981,100000,HS
2868,male,nonblacknonhispanic,GED,1981,0,less than HS
2869,female,nonblacknonhispanic,BA,1980,133000,BA or more
2871,male,nonblacknonhispanic,MA,1981,91986,BA or more
2873,male,nonblacknonhispanic,BA,1980,599728,Some college
2874,male,nonblacknonhispanic,ProfD,1981,190500,BA or more
2876,male,nonblacknonhispanic,ProfD,1980,195100,BA or more
2877,female,nonblacknonhispanic,BA,1983,599728,BA or more
2880,male,nonblacknonhispanic,BA,1984,48000,HS
2882,male,nonblacknonhispanic,None,1981,55000,less than HS
2883,male,nonblacknonhispanic,BA,1983,72900,less than HS
2884,male,nonblacknonhispanic,MA,1983,90850,Some college
2886,male,black,BA,1984,290000,BA or more
2891,male,nonblacknonhispanic,HS,1984,80000,HS
2892,female,nonblacknonhispanic,HS,1981,83629,HS
2896,male,nonblacknonhispanic,HS,1980,84371,HS
2900,male,nonblacknonhispanic,BA,1981,110500,BA or more
2904,male,nonblacknonhispanic,HS,1980,0,HS
2905,female,nonblacknonhispanic,PhD,1983,177800,BA or more
2906,male,nonblacknonhispanic,ProfD,1984,72000,BA or more
2907,male,nonblacknonhispanic,HS,1980,13700,BA or more
2908,male,nonblacknonhispanic,MA,1983,100000,Some college
2909,female,nonblacknonhispanic,GED,1983,28000,HS
2910,male,black,HS,1980,115829,BA or more
2912,female,nonblacknonhispanic,HS,1983,38000,HS
2913,female,nonblacknonhispanic,HS,1983,57006,HS
2914,female,nonblacknonhispanic,BA,1981,158203,BA or more
2915,male,black,HS,1980,30000,BA or more
2921,male,nonblacknonhispanic,GED,1982,40000,HS
2922,female,nonblacknonhispanic,AA,1983,110000,HS
2924,female,nonblacknonhispanic,BA,1982,70500,HS
2925,male,nonblacknonhispanic,HS,1983,85000,HS
2926,male,nonblacknonhispanic,BA,1982,52000,Some college
2927,female,nonblacknonhispanic,None,1982,35000,HS
2928,female,nonblacknonhispanic,AA,1980,65000,Some college
2930,male,nonblacknonhispanic,HS,1983,55800,Some college
2931,male,hispanic,HS,1980,35000,Some college
2932,female,nonblacknonhispanic,MA,1981,111040,Some college
2933,female,nonblacknonhispanic,BA,1982,39000,Some college
2934,female,nonblacknonhispanic,HS,1980,35915,less than HS
2935,female,nonblacknonhispanic,GED,1983,0,less than HS
2936,female,nonblacknonhispanic,HS,1983,0,less than HS
2937,female,nonblacknonhispanic,MA,1984,316800,BA or more
2938,male,nonblacknonhispanic,PhD,1980,127443,BA or more
2940,female,nonblacknonhispanic,HS,1980,30010,BA or more
2941,male,nonblacknonhispanic,MA,1983,110000,BA or more
2942,female,nonblacknonhispanic,MA,1981,155000,BA or more
2943,female,nonblacknonhispanic,MA,1984,200000,BA or more
2945,male,nonblacknonhispanic,MA,1981,166600,BA or more
2947,male,nonblacknonhispanic,GED,1983,115000,less than HS
2949,male,nonblacknonhispanic,HS,1980,10100,Some college
2950,male,nonblacknonhispanic,BA,1981,135000,BA or more
2951,male,nonblacknonhispanic,MA,1983,178000,BA or more
2953,female,black,AA,1982,28000,Some college
2954,male,black,HS,1982,170000,Some college
2956,female,nonblacknonhispanic,HS,1981,60457,Some college
2957,male,nonblacknonhispanic,HS,1981,234000,BA or more
2958,female,nonblacknonhispanic,None,1981,47000,HS
2959,male,black,HS,1981,0,BA or more
2961,female,black,HS,1980,97000,BA or more
2962,female,black,BA,1981,47000,BA or more
2965,male,nonblacknonhispanic,AA,1984,254000,HS
2966,female,hispanic,HS,1983,0,HS
2968,male,nonblacknonhispanic,HS,1984,55000,HS
2971,male,hispanic,HS,1980,294000,HS
2972,male,nonblacknonhispanic,AA,1982,85000,HS
2976,male,nonblacknonhispanic,BA,1983,99500,BA or more
2977,male,nonblacknonhispanic,AA,1980,100000,HS
2980,male,nonblacknonhispanic,BA,1980,102580,BA or more
2982,female,nonblacknonhispanic,HS,1982,135000,Some college
2985,female,nonblacknonhispanic,MA,1982,100000,BA or more
2986,female,nonblacknonhispanic,MA,1981,106000,BA or more
2987,female,nonblacknonhispanic,MA,1984,111000,BA or more
2988,male,nonblacknonhispanic,HS,1983,114600,HS
2989,female,nonblacknonhispanic,MA,1983,105000,BA or more
2990,male,nonblacknonhispanic,HS,1982,87000,BA or more
2991,female,nonblacknonhispanic,BA,1981,244000,Some college
2993,male,nonblacknonhispanic,BA,1984,0,BA or more
2994,male,nonblacknonhispanic,GED,1980,86914,HS
2995,male,nonblacknonhispanic,BA,1983,205000,BA or more
2996,male,black,GED,1980,76000,Some college
2998,female,nonblacknonhispanic,HS,1981,53600,Some college
3002,female,nonblacknonhispanic,GED,1980,0,HS
3003,male,nonblacknonhispanic,GED,1982,0,HS
3004,male,nonblacknonhispanic,HS,1982,68207,BA or more
3005,female,nonblacknonhispanic,MA,1984,140000,BA or more
3006,female,nonblacknonhispanic,BA,1981,58902,HS
3007,female,nonblacknonhispanic,BA,1983,189086,HS
3008,male,hispanic,HS,1983,68111,HS
3009,female,nonblacknonhispanic,BA,1981,58000,HS
3010,female,nonblacknonhispanic,MA,1982,100000,Some college
3011,male,nonblacknonhispanic,MA,1984,160000,Some college
3013,female,nonblacknonhispanic,AA,1982,599728,HS
3014,female,nonblacknonhispanic,AA,1980,599728,BA or more
3015,male,nonblacknonhispanic,AA,1983,207064,BA or more
3016,male,nonblacknonhispanic,BA,1984,222029,BA or more
3017,female,nonblacknonhispanic,BA,1984,166850,HS
3018,female,nonblacknonhispanic,HS,1982,58000,Some college
3019,male,nonblacknonhispanic,BA,1981,599728,Some college
3021,female,nonblacknonhispanic,BA,1980,204000,BA or more
3022,female,nonblacknonhispanic,BA,1983,150075,BA or more
3024,male,nonblacknonhispanic,BA,1983,207607,HS
3025,female,nonblacknonhispanic,HS,1983,221200,HS
3026,female,nonblacknonhispanic,HS,1983,95400,HS
3027,male,nonblacknonhispanic,HS,1984,51286,HS
3028,female,nonblacknonhispanic,GED,1983,70543,Some college
3029,female,nonblacknonhispanic,GED,1980,0,Some college
3030,female,nonblacknonhispanic,HS,1982,39514,Some college
3031,female,nonblacknonhispanic,MA,1982,209000,BA or more
3032,male,nonblacknonhispanic,HS,1983,135000,HS
3033,male,nonblacknonhispanic,None,1984,61209,HS
3036,male,hispanic,MA,1982,700,HS
3037,female,hispanic,HS,1984,36000,HS
3038,male,nonblacknonhispanic,BA,1981,97100,BA or more
3039,female,nonblacknonhispanic,HS,1982,90000,Some college
3040,female,multi,HS,1982,152971,BA or more
3041,female,multi,BA,1984,200000,BA or more
3043,male,nonblacknonhispanic,HS,1984,222800,Some college
3044,male,black,GED,1983,16000,Some college
3045,female,nonblacknonhispanic,MA,1984,98500,HS
3046,female,black,HS,1980,40000,Some college
3047,female,nonblacknonhispanic,BA,1982,106614,BA or more
3051,female,nonblacknonhispanic,BA,1983,230000,BA or more
3052,female,nonblacknonhispanic,HS,1980,60000,BA or more
3055,male,nonblacknonhispanic,HS,1982,96578,HS
3056,male,nonblacknonhispanic,GED,1981,0,HS
3057,male,nonblacknonhispanic,GED,1984,94750,HS
3058,male,nonblacknonhispanic,HS,1984,50000,HS
3060,female,nonblacknonhispanic,MA,1980,106119,HS
3062,female,nonblacknonhispanic,BA,1982,148231,Some college
3064,male,nonblacknonhispanic,BA,1984,67000,BA or more
3066,female,nonblacknonhispanic,BA,1982,42100,Some college
3067,female,nonblacknonhispanic,BA,1980,152500,HS
3068,male,nonblacknonhispanic,BA,1983,145000,HS
3069,male,nonblacknonhispanic,HS,1980,92000,BA or more
3070,female,nonblacknonhispanic,AA,1982,92480,Some college
3072,male,nonblacknonhispanic,BA,1983,107143,BA or more
3073,female,nonblacknonhispanic,BA,1980,51200,Some college
3074,male,nonblacknonhispanic,MA,1983,161750,Some college
3076,male,hispanic,MA,1982,103100,Some college
3077,male,nonblacknonhispanic,BA,1984,137000,Some college
3078,female,black,AA,1983,78000,HS
3079,female,nonblacknonhispanic,MA,1982,171701,BA or more
3080,male,nonblacknonhispanic,AA,1983,279950,BA or more
3083,female,nonblacknonhispanic,HS,1983,10000,BA or more
3084,male,nonblacknonhispanic,ProfD,1980,599728,BA or more
3086,female,nonblacknonhispanic,HS,1983,93000,BA or more
3087,female,nonblacknonhispanic,BA,1983,75000,BA or more
3088,male,nonblacknonhispanic,AA,1982,148643,BA or more
3089,male,nonblacknonhispanic,BA,1980,75000,Some college
3090,male,nonblacknonhispanic,HS,1980,200000,Some college
3093,female,nonblacknonhispanic,AA,1982,60150,HS
3094,male,nonblacknonhispanic,HS,1980,85000,BA or more
3096,female,nonblacknonhispanic,BA,1983,141750,Some college
3097,male,nonblacknonhispanic,HS,1981,70000,BA or more
3099,female,nonblacknonhispanic,MA,1982,199200,BA or more
3101,male,black,HS,1982,90000,Some college
3102,male,black,GED,1981,45000,HS
3103,male,black,HS,1984,52500,HS
3104,male,black,None,1980,230000,HS
3106,male,nonblacknonhispanic,BA,1982,75010,BA or more
3107,male,nonblacknonhispanic,HS,1983,87039,Some college
3108,male,hispanic,HS,1981,0,less than HS
3109,male,hispanic,GED,1983,0,less than HS
3110,male,nonblacknonhispanic,GED,1984,45100,Some college
3113,male,black,HS,1984,0,Some college
3114,male,black,HS,1980,20000,HS
3115,female,black,HS,1980,56000,HS
3116,female,hispanic,HS,1982,128000,less than HS
3117,female,hispanic,HS,1984,26000,less than HS
3118,female,black,HS,1981,0,HS
3119,male,nonblacknonhispanic,GED,1980,40000,Some college
3120,male,nonblacknonhispanic,AA,1982,85100,Some college
3121,male,nonblacknonhispanic,HS,1984,82000,Some college
3123,female,nonblacknonhispanic,HS,1983,105000,Some college
3126,female,multi,HS,1983,0,HS
3128,male,nonblacknonhispanic,BA,1980,21000,Some college
3129,female,nonblacknonhispanic,HS,1980,63000,HS
3130,male,nonblacknonhispanic,BA,1984,88200,HS
3132,female,nonblacknonhispanic,BA,1980,233000,Some college
3134,female,nonblacknonhispanic,MA,1982,177000,BA or more
3137,male,nonblacknonhispanic,GED,1983,51043,less than HS
3140,female,nonblacknonhispanic,BA,1982,145870,BA or more
3141,male,nonblacknonhispanic,HS,1984,95361,BA or more
3142,male,nonblacknonhispanic,ProfD,1981,599728,HS
3143,male,nonblacknonhispanic,BA,1984,100000,BA or more
3144,female,nonblacknonhispanic,AA,1983,154002,Some college
3145,male,nonblacknonhispanic,MA,1982,599728,BA or more
3146,male,nonblacknonhispanic,AA,1982,599728,HS
3147,male,hispanic,BA,1982,80000,BA or more
3148,female,nonblacknonhispanic,MA,1980,147000,Some college
3149,male,nonblacknonhispanic,HS,1982,50000,Some college
3150,male,nonblacknonhispanic,HS,1982,80000,BA or more
3152,male,nonblacknonhispanic,HS,1984,30500,BA or more
3154,male,nonblacknonhispanic,HS,1980,231000,BA or more
3156,male,nonblacknonhispanic,MA,1982,63000,BA or more
3157,male,nonblacknonhispanic,BA,1980,69757,BA or more
3159,female,nonblacknonhispanic,MA,1980,98000,Some college
3161,female,nonblacknonhispanic,BA,1980,138000,HS
3162,female,nonblacknonhispanic,MA,1984,229000,BA or more
3163,male,nonblacknonhispanic,HS,1981,140000,Some college
3165,female,nonblacknonhispanic,GED,1983,58000,Some college
3166,female,nonblacknonhispanic,MA,1981,176000,BA or more
3167,male,nonblacknonhispanic,AA,1982,95000,BA or more
3169,female,nonblacknonhispanic,HS,1983,97404,Some college
3170,female,nonblacknonhispanic,MA,1982,305000,Some college
3171,male,nonblacknonhispanic,BA,1984,46000,BA or more
3172,male,hispanic,HS,1983,75000,less than HS
3173,male,nonblacknonhispanic,None,1980,102000,Some college
3174,male,nonblacknonhispanic,GED,1984,36301,Some college
3175,female,nonblacknonhispanic,BA,1981,188657,Some college
3180,female,nonblacknonhispanic,MA,1980,133900,BA or more
3181,male,nonblacknonhispanic,BA,1982,163000,BA or more
3182,female,nonblacknonhispanic,HS,1984,45000,BA or more
3183,female,nonblacknonhispanic,MA,1983,160000,BA or more
3185,female,nonblacknonhispanic,HS,1983,106800,Some college
3186,female,nonblacknonhispanic,BA,1980,250001,BA or more
3187,male,nonblacknonhispanic,MA,1983,154000,BA or more
3189,female,nonblacknonhispanic,ProfD,1980,162500,HS
3192,female,nonblacknonhispanic,MA,1980,98000,BA or more
3194,male,nonblacknonhispanic,ProfD,1983,599728,BA or more
3195,female,nonblacknonhispanic,AA,1982,0,BA or more
3196,female,nonblacknonhispanic,BA,1980,321750,BA or more
3197,male,nonblacknonhispanic,MA,1981,169050,BA or more
3199,female,nonblacknonhispanic,HS,1983,48000,Some college
3200,female,nonblacknonhispanic,HS,1981,125000,HS
3202,male,nonblacknonhispanic,AA,1983,116250,less than HS
3203,female,hispanic,GED,1982,33000,less than HS
3204,female,hispanic,HS,1983,5000,HS
3206,female,nonblacknonhispanic,GED,1983,33000,Some college
3207,male,nonblacknonhispanic,HS,1981,0,HS
3209,male,nonblacknonhispanic,HS,1982,600,HS
3211,female,nonblacknonhispanic,BA,1983,67500,BA or more
3215,male,nonblacknonhispanic,MA,1981,198000,BA or more
3216,male,nonblacknonhispanic,BA,1981,87000,BA or more
3219,male,hispanic,HS,1983,8200,HS
3220,male,nonblacknonhispanic,HS,1983,157000,BA or more
3221,female,nonblacknonhispanic,BA,1980,35000,Some college
3223,female,nonblacknonhispanic,AA,1982,44743,Some college
3224,male,nonblacknonhispanic,None,1983,100000,HS
3225,female,nonblacknonhispanic,HS,1980,35543,Some college
3226,male,nonblacknonhispanic,AA,1981,79000,HS
3227,female,hispanic,HS,1980,50000,HS
3228,female,nonblacknonhispanic,BA,1982,45720,HS
3229,female,nonblacknonhispanic,AA,1983,88500,HS
3230,female,nonblacknonhispanic,HS,1981,118000,HS
3232,female,nonblacknonhispanic,BA,1984,24000,Some college
3235,female,nonblacknonhispanic,MA,1981,41720,Some college
3237,female,nonblacknonhispanic,MA,1981,599728,BA or more
3238,female,nonblacknonhispanic,BA,1981,82000,BA or more
3239,female,nonblacknonhispanic,BA,1983,69500,BA or more
3240,female,nonblacknonhispanic,GED,1983,37000,HS
3242,female,nonblacknonhispanic,HS,1982,126000,BA or more
3243,female,hispanic,MA,1980,285000,BA or more
3246,male,black,HS,1980,0,Some college
3247,male,nonblacknonhispanic,BA,1981,75000,Some college
3248,female,nonblacknonhispanic,AA,1981,52000,BA or more
3249,female,nonblacknonhispanic,AA,1981,51000,BA or more
3250,female,nonblacknonhispanic,HS,1980,227000,HS
3251,female,hispanic,HS,1983,82000,HS
3252,female,hispanic,GED,1984,50000,HS
3253,male,nonblacknonhispanic,HS,1984,38040,BA or more
3254,female,nonblacknonhispanic,GED,1980,104000,Some college
3255,female,nonblacknonhispanic,HS,1981,0,Some college
3256,male,nonblacknonhispanic,HS,1984,8000,Some college
3258,male,nonblacknonhispanic,HS,1980,108000,BA or more
3259,male,nonblacknonhispanic,HS,1981,70000,Some college
3260,male,nonblacknonhispanic,HS,1983,75629,BA or more
3261,female,nonblacknonhispanic,HS,1981,23000,Some college
3263,male,nonblacknonhispanic,HS,1981,0,Some college
3269,male,nonblacknonhispanic,None,1983,70000,less than HS
3270,male,nonblacknonhispanic,None,1981,47658,BA or more
3272,female,nonblacknonhispanic,HS,1983,37250,BA or more
3273,male,nonblacknonhispanic,AA,1980,75000,BA or more
3274,male,nonblacknonhispanic,HS,1981,599728,HS
3275,male,nonblacknonhispanic,HS,1981,104000,HS
3276,female,nonblacknonhispanic,MA,1982,599728,BA or more
3279,female,nonblacknonhispanic,BA,1984,150000,BA or more
3281,male,nonblacknonhispanic,MA,1984,61000,BA or more
3282,female,nonblacknonhispanic,BA,1984,98000,BA or more
3283,male,nonblacknonhispanic,MA,1981,160750,BA or more
3285,male,nonblacknonhispanic,HS,1984,75000,HS
3289,male,nonblacknonhispanic,GED,1982,20000,Some college
3290,male,nonblacknonhispanic,None,1984,30000,less than HS
3291,female,nonblacknonhispanic,GED,1981,35000,HS
3292,female,nonblacknonhispanic,None,1983,17500,HS
3293,male,nonblacknonhispanic,HS,1981,0,HS
3296,female,nonblacknonhispanic,None,1981,0,Some college
3297,female,black,HS,1984,83217,HS
3300,male,black,HS,1984,74000,Some college
3302,female,nonblacknonhispanic,HS,1984,31000,HS
3303,female,nonblacknonhispanic,AA,1984,54300,HS
3305,male,black,BA,1984,129000,HS
3308,female,nonblacknonhispanic,HS,1981,95400,HS
3311,male,nonblacknonhispanic,HS,1983,97300,Some college
3312,female,nonblacknonhispanic,AA,1980,124250,BA or more
3315,male,nonblacknonhispanic,HS,1981,98500,less than HS
3316,female,nonblacknonhispanic,HS,1983,3180,less than HS
3319,female,nonblacknonhispanic,AA,1981,45000,HS
3320,female,nonblacknonhispanic,BA,1982,100000,HS
3321,male,nonblacknonhispanic,GED,1981,133600,Some college
3322,male,nonblacknonhispanic,AA,1983,599728,Some college
3324,female,nonblacknonhispanic,MA,1982,142000,BA or more
3325,male,nonblacknonhispanic,MA,1980,132229,BA or more
3326,female,black,AA,1980,28500,Some college
3327,male,nonblacknonhispanic,GED,1981,19200,HS
3328,male,nonblacknonhispanic,AA,1980,0,HS
3329,female,nonblacknonhispanic,None,1983,25000,Some college
3332,male,nonblacknonhispanic,GED,1982,163600,Some college
3333,male,nonblacknonhispanic,GED,1984,112000,HS
3334,female,nonblacknonhispanic,HS,1982,105000,HS
3336,male,hispanic,None,1983,15650,less than HS
3337,female,hispanic,BA,1980,145000,HS
3338,male,hispanic,AA,1984,99000,HS
3339,female,hispanic,HS,1982,68672,less than HS
3340,male,nonblacknonhispanic,None,1984,80000,Some college
3341,male,hispanic,BA,1984,112229,BA or more
3343,male,nonblacknonhispanic,GED,1982,60008,Some college
3345,female,hispanic,AA,1980,112114,HS
3346,female,hispanic,AA,1981,199250,HS
3347,male,nonblacknonhispanic,HS,1983,45000,Some college
3348,female,nonblacknonhispanic,HS,1981,53300,Some college
3349,female,nonblacknonhispanic,ProfD,1982,151000,Some college
3350,male,nonblacknonhispanic,AA,1981,96000,HS
3352,male,nonblacknonhispanic,HS,1982,155000,HS
3353,female,hispanic,BA,1982,200000,HS
3354,male,nonblacknonhispanic,BA,1980,106000,Some college
3356,male,nonblacknonhispanic,GED,1982,180000,HS
3358,female,nonblacknonhispanic,HS,1981,200000,HS
3359,male,nonblacknonhispanic,HS,1982,59200,HS
3360,female,hispanic,HS,1983,75000,less than HS
3361,female,nonblacknonhispanic,HS,1982,8800,HS
3363,female,nonblacknonhispanic,BA,1981,105150,Some college
3364,female,nonblacknonhispanic,BA,1982,105500,Some college
3366,male,nonblacknonhispanic,AA,1984,54000,HS
3367,male,nonblacknonhispanic,HS,1980,213000,HS
3368,female,nonblacknonhispanic,BA,1984,78750,BA or more
3369,male,nonblacknonhispanic,HS,1980,77000,HS
3370,male,nonblacknonhispanic,BA,1982,150000,HS
3371,female,nonblacknonhispanic,HS,1984,75000,HS
3372,male,nonblacknonhispanic,GED,1982,0,BA or more
3373,male,nonblacknonhispanic,GED,1984,137050,BA or more
3375,female,nonblacknonhispanic,BA,1984,68786,HS
3376,female,hispanic,MA,1984,155065,Some college
3378,male,nonblacknonhispanic,MA,1983,155000,Some college
3379,male,nonblacknonhispanic,BA,1982,370000,BA or more
3380,female,nonblacknonhispanic,BA,1984,200050,BA or more
3382,male,hispanic,None,1984,90000,Some college
3384,male,black,GED,1980,12000,BA or more
3385,male,black,GED,1984,10000,HS
3386,male,black,MA,1981,599728,BA or more
3388,male,black,BA,1983,140000,BA or more
3389,male,black,None,1983,0,less than HS
3390,male,nonblacknonhispanic,HS,1982,100000,Some college
